satzart	textkennzeichen	land	rb	kreis	vb	gemeinde	name	area	area_date	pop_sum	pop_m	pop_w	pop_p_km2	plz	lat	lng	rg_key	rg_name	urb_key	urb_class	ags_2017
60	64	07	2	31	5001	066	Kesten	3,8	31.12.2015	340,0	171,0	169,0	89,0	54518	6,955777	49,900891	J14	Mosel-Saar	03	gering besiedelt	07231066
60	64	07	2	31	5001	070	Kleinich	20,31	31.12.2015	691,0	358,0	333,0	34,0	54483	7,186822	49,893436	J13	Hunsrück	03	gering besiedelt	07231070
60	64	07	2	31	5001	071	Kommen	2,82	31.12.2015	306,0	159,0	147,0	109,0	54472	7,129017	49,879352	J13	Hunsrück	03	gering besiedelt	07231071
60	64	07	2	31	5001	075	Lieser	5,42	31.12.2015	1233,0	612,0	621,0	227,0	54470	7,021045	49,919342	J14	Mosel-Saar	02	mittlere Besiedlungsdichte	07231075
60	64	07	2	31	5001	076	Lösnich	2,53	31.12.2015	440,0	228,0	212,0	174,0	54492	7,043308	49,973649	J14	Mosel-Saar	03	gering besiedelt	07231076
60	64	07	2	31	5001	077	Longkamp	11,5	31.12.2015	1119,0	552,0	567,0	97,0	54472	7,119286	49,890367	J13	Hunsrück	03	gering besiedelt	07231077
60	64	07	2	31	5001	081	Maring-Noviand	12,23	31.12.2015	1529,0	755,0	774,0	125,0	54484	6,986395	49,928466	J14	Mosel-Saar	02	mittlere Besiedlungsdichte	07231081
60	64	07	2	31	5001	086	Minheim	5,39	31.12.2015	463,0	234,0	229,0	86,0	54518	6,933853	49,86622	J14	Mosel-Saar	03	gering besiedelt	07231086
60	64	07	2	31	5001	087	Monzelfeld	12,5	31.12.2015	1200,0	599,0	601,0	96,0	54472	7,074778	49,89108	J13	Hunsrück	03	gering besiedelt	07231087
60	64	07	2	31	5001	090	Mülheim an der Mosel	4,92	31.12.2015	1007,0	501,0	506,0	205,0	54486	7,007224	49,911066	J14	Mosel-Saar	03	gering besiedelt	07231090
60	64	07	2	31	5001	092	Neumagen-Dhron	16,28	31.12.2015	2300,0	1138,0	1162,0	141,0	54347	6,896204	49,855692	J14	Mosel-Saar	03	gering besiedelt	07231092
60	64	07	2	31	5001	105	Piesport	19,6	31.12.2015	2007,0	1006,0	1001,0	102,0	54498	6,915796	49,886307	J14	Mosel-Saar	03	gering besiedelt	07231105
60	64	07	2	31	5001	125	Ürzig	6,04	31.12.2015	877,0	445,0	432,0	145,0	54539	7,003805	49,981694	J14	Mosel-Saar	03	gering besiedelt	07231125
60	64	07	2	31	5001	126	Veldenz	14,41	31.12.2015	969,0	479,0	490,0	67,0	54472	7,023266	49,889337	J14	Mosel-Saar	03	gering besiedelt	07231126
60	64	07	2	31	5001	133	Wintrich	17,59	31.12.2015	928,0	460,0	468,0	53,0	54487	6,953207	49,882472	J14	Mosel-Saar	03	gering besiedelt	07231133
60	64	07	2	31	5001	136	Zeltingen-Rachtig	16,94	31.12.2015	2211,0	1099,0	1112,0	131,0	54492	7,017527	49,95521	J14	Mosel-Saar	03	gering besiedelt	07231136
60	64	07	2	31	5006	006	Berglicht	7,55	31.12.2015	438,0	216,0	222,0	58,0	54426	6,96824	49,788148	J13	Hunsrück	03	gering besiedelt	07231006
60	64	07	2	31	5006	017	Burtscheid	2,99	31.12.2015	119,0	53,0	66,0	40,0	54424	6,956734	49,732126	J13	Hunsrück	03	gering besiedelt	07231017
60	64	07	2	31	5006	018	Deuselbach	4,03	31.12.2015	259,0	123,0	136,0	64,0	54411	7,050884	49,753106	J13	Hunsrück	03	gering besiedelt	07231018
60	64	07	2	31	5006	019	Dhronecken	1,45	31.12.2015	122,0	63,0	59,0	84,0	54426	6,982714	49,72636	J13	Hunsrück	03	gering besiedelt	07231019
60	64	07	2	31	5006	032	Etgert	3,75	31.12.2015	65,0	38,0	27,0	17,0	54424	7,021832	49,779148	J13	Hunsrück	03	gering besiedelt	07231032
60	64	07	2	31	5006	035	Gielert	4,09	31.12.2015	177,0	92,0	85,0	43,0	54424	7,003818	49,77501	J13	Hunsrück	03	gering besiedelt	07231035
60	64	07	2	31	5006	042	Gräfendhron	3,13	31.12.2015	99,0	53,0	46,0	32,0	54426	6,992603	49,793332	J13	Hunsrück	03	gering besiedelt	07231042
60	64	07	2	31	5006	054	Hilscheid	18,07	31.12.2015	260,0	123,0	137,0	14,0	54426	7,00483	49,731524	J13	Hunsrück	03	gering besiedelt	07231054
60	64	07	2	31	5006	058	Horath	11,89	31.12.2015	448,0	224,0	224,0	38,0	54497	6,986249	49,811594	J13	Hunsrück	03	gering besiedelt	07231058
60	64	07	2	31	5006	064	Immert	3,14	31.12.2015	148,0	72,0	76,0	47,0	54426	7,020323	49,765169	J13	Hunsrück	03	gering besiedelt	07231064
60	64	07	2	31	5006	078	Lückenburg	2,57	31.12.2015	94,0	46,0	48,0	37,0	54424	6,966795	49,742899	J13	Hunsrück	03	gering besiedelt	07231078
60	64	07	2	31	5006	079	Malborn	26,3	31.12.2015	1325,0	656,0	669,0	50,0	54426	6,987872	49,715946	J13	Hunsrück	03	gering besiedelt	07231079
60	64	07	2	31	5006	083	Merschbach	3,2	31.12.2015	58,0	33,0	25,0	18,0	54426	7,005139	49,803413	J13	Hunsrück	03	gering besiedelt	07231083
60	64	07	2	31	5006	093	Neunkirchen	3,16	31.12.2015	154,0	74,0	80,0	49,0	54426	6,943534	49,750159	J13	Hunsrück	03	gering besiedelt	07231093
60	64	07	2	31	5006	112	Rorodt	3,41	31.12.2015	48,0	23,0	25,0	14,0	54411	7,04955	49,768827	J13	Hunsrück	03	gering besiedelt	07231112
60	64	07	2	31	5006	115	Schönberg	5,1	31.12.2015	232,0	117,0	115,0	45,0	54426	6,924189	49,756384	J13	Hunsrück	03	gering besiedelt	07231115
60	64	07	2	31	5006	122	Talling	3,9	31.12.2015	206,0	103,0	103,0	53,0	54426	6,953337	49,760594	J13	Hunsrück	03	gering besiedelt	07231122
60	64	07	2	31	5006	123	Thalfang	19,44	31.12.2015	1810,0	886,0	924,0	93,0	54424	6,995489	49,754407	J13	Hunsrück	03	gering besiedelt	07231123
60	64	07	2	31	5006	202	Breit	4,0	31.12.2015	270,0	153,0	117,0	68,0	54426	6,906239	49,776095	J13	Hunsrück	03	gering besiedelt	07231202
60	64	07	2	31	5006	203	Büdlich	4,02	31.12.2015	217,0	114,0	103,0	54,0	54426	6,903219	49,7809	J13	Hunsrück	03	gering besiedelt	07231203
60	64	07	2	31	5006	204	Heidenburg	9,49	31.12.2015	728,0	351,0	377,0	77,0	54426	6,917787	49,800618	J13	Hunsrück	03	gering besiedelt	07231204
60	64	07	2	31	5008	001	Altrich	16,25	31.12.2015	1652,0	815,0	837,0	102,0	54518	6,910954	49,956432	J12	Eifel	03	gering besiedelt	07231001
60	64	07	2	31	5008	003	Arenrath	6,77	31.12.2015	376,0	196,0	180,0	56,0	54518	6,741783	49,952722	J12	Eifel	03	gering besiedelt	07231003
60	64	07	2	31	5008	007	Bergweiler	13,22	31.12.2015	859,0	429,0	430,0	65,0	54518	6,82427	49,965864	J12	Eifel	03	gering besiedelt	07231007
60	64	07	2	31	5008	009	Bettenfeld	17,27	31.12.2015	708,0	353,0	355,0	41,0	54533	6,759889	50,085477	J12	Eifel	03	gering besiedelt	07231009
60	64	07	2	31	5008	010	Binsfeld	9,96	31.12.2015	1175,0	587,0	588,0	118,0	54518	6,706661	49,964485	J12	Eifel	03	gering besiedelt	07231010
60	64	07	2	31	5008	013	Bruch	8,63	31.12.2015	476,0	210,0	266,0	55,0	54518	6,785289	49,956465	J12	Eifel	03	gering besiedelt	07231013
60	64	07	2	31	5008	021	Dierfeld	1,54	31.12.2015	12,0	8,0	4,0	8,0	54533	6,88919	50,083963	J12	Eifel	03	gering besiedelt	07231021
60	64	07	2	31	5008	022	Dierscheid	2,42	31.12.2015	174,0	95,0	79,0	72,0	54523	6,75785	49,898992	J12	Eifel	03	gering besiedelt	07231022
60	64	07	2	31	5008	023	Dodenburg	3,84	31.12.2015	92,0	43,0	49,0	24,0	54518	6,778028	49,912897	J12	Eifel	03	gering besiedelt	07231023
60	64	07	2	31	5008	024	Dreis	11,26	31.12.2015	1341,0	655,0	686,0	119,0	54518	6,815341	49,940604	J12	Eifel	03	gering besiedelt	07231024
60	64	07	2	31	5008	025	Eckfeld	12,75	31.12.2015	371,0	184,0	187,0	29,0	54531	6,844901	50,109768	J12	Eifel	03	gering besiedelt	07231025
60	64	07	2	31	5008	026	Eisenschmitt	10,84	31.12.2015	312,0	165,0	147,0	29,0	54533	6,720893	50,043282	J12	Eifel	03	gering besiedelt	07231026
60	64	07	2	31	5008	031	Esch	2,29	31.12.2015	416,0	211,0	205,0	182,0	54518	6,848887	49,896357	J12	Eifel	03	gering besiedelt	07231031
60	64	07	2	31	5008	036	Gipperath	4,87	31.12.2015	246,0	121,0	125,0	51,0	54533	6,861821	50,039567	J12	Eifel	03	gering besiedelt	07231036
60	64	07	2	31	5008	037	Gladbach	3,6	31.12.2015	349,0	166,0	183,0	97,0	54518	6,768882	49,936425	J12	Eifel	03	gering besiedelt	07231037
60	64	07	2	31	5008	044	Greimerath	3,75	31.12.2015	231,0	118,0	113,0	62,0	54533	6,909056	50,04064	J12	Eifel	03	gering besiedelt	07231044
60	64	07	2	31	5008	046	Großlittgen	13,2	31.12.2015	965,0	484,0	481,0	73,0	54534	6,798551	50,025334	J12	Eifel	03	gering besiedelt	07231046
60	64	07	2	31	5008	049	Hasborn	6,18	31.12.2015	572,0	303,0	269,0	93,0	54533	6,909976	50,053217	J12	Eifel	03	gering besiedelt	07231049
60	64	07	2	31	5008	050	Heckenmünster	4,88	31.12.2015	156,0	78,0	78,0	32,0	54518	6,786356	49,90898	J12	Eifel	03	gering besiedelt	07231050
60	64	07	2	31	5008	051	Heidweiler	10,29	31.12.2015	165,0	83,0	82,0	16,0	54518	6,745152	49,910366	J12	Eifel	03	gering besiedelt	07231051
60	64	07	2	31	5008	053	Hetzerath	13,87	31.12.2015	2194,0	1076,0	1118,0	158,0	54523	6,814124	49,878516	J12	Eifel	03	gering besiedelt	07231053
60	64	07	2	31	5008	062	Hupperath	4,11	31.12.2015	570,0	290,0	280,0	139,0	54518	6,83347	49,99659	J12	Eifel	03	gering besiedelt	07231062
60	64	07	2	31	5008	065	Karl	10,38	31.12.2015	209,0	98,0	111,0	20,0	54534	6,803182	50,04106	J12	Eifel	03	gering besiedelt	07231065
60	64	07	2	31	5008	069	Klausen	9,22	31.12.2015	1412,0	703,0	709,0	153,0	54524	6,88312	49,905657	J14	Mosel-Saar	03	gering besiedelt	07231069
60	64	07	2	31	5008	074	Laufeld	6,1	31.12.2015	507,0	256,0	251,0	83,0	54533	6,863497	50,079085	J12	Eifel	03	gering besiedelt	07231074
60	63	07	2	31	5008	080	Manderscheid, Stadt	10,06	31.12.2015	1359,0	660,0	699,0	135,0	54531	6,808091	50,092513	J12	Eifel	03	gering besiedelt	07231080
60	64	07	2	31	5008	082	Meerfeld	13,22	31.12.2015	357,0	196,0	161,0	27,0	54531	6,754392	50,093359	J12	Eifel	03	gering besiedelt	07231082
60	64	07	2	31	5008	085	Minderlittgen	8,19	31.12.2015	709,0	364,0	345,0	87,0	54518	6,837759	50,007457	J12	Eifel	03	gering besiedelt	07231085
60	64	07	2	31	5008	091	Musweiler	3,05	31.12.2015	57,0	29,0	28,0	19,0	54534	6,800523	50,010317	J12	Eifel	03	gering besiedelt	07231091
60	64	07	2	31	5008	095	Niederöfflingen	8,17	31.12.2015	443,0	234,0	209,0	54,0	54533	6,88752	50,058553	J12	Eifel	03	gering besiedelt	07231095
60	64	07	2	31	5008	096	Niederscheidweiler	7,83	31.12.2015	255,0	129,0	126,0	33,0	54533	6,945503	50,063202	J12	Eifel	03	gering besiedelt	07231096
60	64	07	2	31	5008	100	Oberöfflingen	7,44	31.12.2015	252,0	123,0	129,0	34,0	54533	6,867152	50,06541	J12	Eifel	03	gering besiedelt	07231100
60	64	07	2	31	5008	101	Oberscheidweiler	4,5	31.12.2015	179,0	86,0	93,0	40,0	54533	6,935026	50,07388	J12	Eifel	03	gering besiedelt	07231101
60	64	07	2	31	5008	103	Osann-Monzel	16,58	31.12.2015	1646,0	851,0	795,0	99,0	54518	6,952541	49,921615	J14	Mosel-Saar	03	gering besiedelt	07231103
60	64	07	2	31	5008	104	Pantenburg	4,98	31.12.2015	216,0	107,0	109,0	43,0	54531	6,839147	50,090629	J12	Eifel	03	gering besiedelt	07231104
60	64	07	2	31	5008	107	Platten	6,63	31.12.2015	883,0	434,0	449,0	133,0	54518	6,953437	49,950863	J12	Eifel	03	gering besiedelt	07231107
60	64	07	2	31	5008	108	Plein	7,22	31.12.2015	622,0	311,0	311,0	86,0	54518	6,873931	50,027548	J12	Eifel	03	gering besiedelt	07231108
60	64	07	2	31	5008	111	Rivenich	7,78	31.12.2015	714,0	361,0	353,0	92,0	54518	6,846223	49,876219	J12	Eifel	03	gering besiedelt	07231111
60	64	07	2	31	5008	113	Salmtal	14,09	31.12.2015	2359,0	1133,0	1226,0	167,0	54528	6,847557	49,927365	J12	Eifel	03	gering besiedelt	07231113
60	64	07	2	31	5008	114	Schladt	4,96	31.12.2015	124,0	64,0	60,0	25,0	54534	6,84047	50,033506	J12	Eifel	03	gering besiedelt	07231114
60	64	07	2	31	5008	116	Schwarzenborn	5,13	31.12.2015	58,0	32,0	26,0	11,0	54533	6,711532	50,039116	J12	Eifel	03	gering besiedelt	07231116
60	64	07	2	31	5008	117	Sehlem	11,25	31.12.2015	933,0	475,0	458,0	83,0	54518	6,835702	49,902554	J12	Eifel	03	gering besiedelt	07231117
60	64	07	2	31	5008	127	Wallscheid	5,95	31.12.2015	332,0	165,0	167,0	56,0	54531	6,88536	50,097066	J12	Eifel	03	gering besiedelt	07231127
60	64	07	2	31	5008	503	Landscheid	30,2	31.12.2015	2093,0	1052,0	1041,0	69,0	54526	6,773142	49,987706	J12	Eifel	03	gering besiedelt	07231503
60	64	07	2	31	5008	504	Niersbach	12,82	31.12.2015	710,0	359,0	351,0	55,0	54518	6,741066	49,940626	J12	Eifel	03	gering besiedelt	07231504
60	64	07	2	31	5009	004	Bausendorf	11,86	31.12.2015	1294,0	626,0	668,0	109,0	54538	6,99676	50,013688	J12	Eifel	03	gering besiedelt	07231004
60	64	07	2	31	5009	005	Bengel	27,44	31.12.2015	808,0	423,0	385,0	29,0	54538	7,064797	50,016289	J12	Eifel	03	gering besiedelt	07231005
60	64	07	2	31	5009	014	Burg (Mosel)	3,37	31.12.2015	394,0	189,0	205,0	117,0	56843	7,125109	50,007697	J14	Mosel-Saar	03	gering besiedelt	07231014
60	64	07	2	31	5009	020	Diefenbach	1,42	31.12.2015	80,0	45,0	35,0	56,0	54538	6,945648	50,03204	J12	Eifel	03	gering besiedelt	07231020
60	64	07	2	31	5009	029	Enkirch	25,43	31.12.2015	1462,0	718,0	744,0	57,0	56841	7,126942	49,983334	J14	Mosel-Saar	03	gering besiedelt	07231029
60	64	07	2	31	5009	033	Flußbach	6,86	31.12.2015	442,0	222,0	220,0	64,0	54516	6,92629	50,016914	J12	Eifel	03	gering besiedelt	07231033
60	64	07	2	31	5009	057	Hontheim	24,78	31.12.2015	827,0	413,0	414,0	33,0	54538	6,992845	50,068801	J12	Eifel	03	gering besiedelt	07231057
60	64	07	2	31	5009	067	Kinderbeuern	5,56	31.12.2015	1031,0	537,0	494,0	185,0	54538	7,024636	50,010208	J12	Eifel	03	gering besiedelt	07231067
60	64	07	2	31	5009	068	Kinheim	9,07	31.12.2015	829,0	417,0	412,0	91,0	54538	7,05552	49,975676	J14	Mosel-Saar	03	gering besiedelt	07231068
60	64	07	2	31	5009	072	Kröv	14,74	31.12.2015	2245,0	1088,0	1157,0	152,0	54536	7,089673	49,980847	J14	Mosel-Saar	03	gering besiedelt	07231072
60	64	07	2	31	5009	110	Reil	12,13	31.12.2015	1025,0	491,0	534,0	85,0	56861	7,116138	50,022157	J14	Mosel-Saar	02	mittlere Besiedlungsdichte	07231110
60	64	07	2	31	5009	120	Starkenburg	1,52	31.12.2015	234,0	122,0	112,0	154,0	56843	7,140651	49,955855	J14	Mosel-Saar	02	mittlere Besiedlungsdichte	07231120
60	63	07	2	31	5009	124	Traben-Trarbach, Stadt	31,35	31.12.2015	5768,0	2859,0	2909,0	184,0	56841	7,116738	49,951356	J14	Mosel-Saar	02	mittlere Besiedlungsdichte	07231124
60	64	07	2	31	5009	132	Willwerscheid	2,46	31.12.2015	61,0	31,0	30,0	25,0	54533	6,930776	50,037361	J12	Eifel	03	gering besiedelt	07231132
60	64	07	2	31	5009	206	Lötzbeuren	10,2	31.12.2015	449,0	229,0	220,0	44,0	56843	7,220679	49,936501	J13	Hunsrück	03	gering besiedelt	07231206
60	64	07	2	31	5009	501	Irmenach	16,38	31.12.2015	675,0	333,0	342,0	41,0	56843	7,187218	49,924122	J13	Hunsrück	03	gering besiedelt	07231501
60	63	07	2	32	0018	018	Bitburg, Stadt	47,53	31.12.2015	14002,0	6680,0	7322,0	295,0	54634	6,524756	49,975769	J12	Eifel	02	mittlere Besiedlungsdichte	07232018
60	64	07	2	32	5001	201	Arzfeld	19,38	31.12.2015	1346,0	676,0	670,0	69,0	54687	6,273505	50,088456	J12	Eifel	03	gering besiedelt	07232201
60	64	07	2	32	5001	211	Dackscheid	5,09	31.12.2015	122,0	60,0	62,0	24,0	54649	6,391618	50,11672	J12	Eifel	03	gering besiedelt	07232211
60	64	07	2	32	5001	212	Dahnen	17,21	31.12.2015	318,0	159,0	159,0	18,0	54689	6,143534	50,071943	J12	Eifel	03	gering besiedelt	07232212
60	64	07	2	32	5001	213	Daleiden	15,59	31.12.2015	866,0	451,0	415,0	56,0	54673	6,184132	50,070394	J12	Eifel	03	gering besiedelt	07232213
60	64	07	2	32	5001	214	Dasburg	4,82	31.12.2015	210,0	100,0	110,0	44,0	54689	6,132714	50,04869	J12	Eifel	03	gering besiedelt	07232214
60	64	07	2	32	5001	217	Eilscheid	2,38	31.12.2015	47,0	25,0	22,0	20,0	54649	6,387045	50,129477	J12	Eifel	03	gering besiedelt	07232217
60	64	07	2	32	5001	220	Eschfeld	4,78	31.12.2015	195,0	97,0	98,0	41,0	54619	6,199522	50,111938	J12	Eifel	03	gering besiedelt	07232220
60	64	07	2	32	5001	221	Euscheid	3,69	31.12.2015	131,0	72,0	59,0	36,0	54597	6,303274	50,132577	J12	Eifel	03	gering besiedelt	07232221
60	64	07	2	32	5001	229	Großkampenberg	6,31	31.12.2015	148,0	86,0	62,0	23,0	54619	6,213611	50,158387	J12	Eifel	03	gering besiedelt	07232229
60	64	07	2	32	5001	233	Hargarten	2,0	31.12.2015	90,0	44,0	46,0	45,0	54649	6,406425	50,096255	J12	Eifel	03	gering besiedelt	07232233
60	64	07	2	32	5001	234	Harspelt	4,82	31.12.2015	75,0	40,0	35,0	16,0	54617	6,17294	50,138351	J12	Eifel	03	gering besiedelt	07232234
60	64	07	2	32	5001	240	Herzfeld	2,67	31.12.2015	40,0	22,0	18,0	15,0	54619	6,209693	50,133734	J12	Eifel	03	gering besiedelt	07232240
60	64	07	2	32	5001	245	Irrhausen	7,19	31.12.2015	212,0	109,0	103,0	29,0	54689	6,212344	50,080624	J12	Eifel	03	gering besiedelt	07232245
60	64	07	2	32	5001	246	Jucken	6,18	31.12.2015	179,0	83,0	96,0	29,0	54689	6,230638	50,055011	J12	Eifel	03	gering besiedelt	07232246
60	64	07	2	32	5001	247	Kesfeld	4,49	31.12.2015	78,0	40,0	38,0	17,0	54619	6,234591	50,153178	J12	Eifel	03	gering besiedelt	07232247
60	64	07	2	32	5001	248	Kickeshausen	1,53	31.12.2015	50,0	23,0	27,0	33,0	54689	6,238883	50,068207	J12	Eifel	03	gering besiedelt	07232248
60	64	07	2	32	5001	249	Kinzenburg	1,21	31.12.2015	45,0	21,0	24,0	37,0	54597	6,341581	50,120749	J12	Eifel	03	gering besiedelt	07232249
60	64	07	2	32	5001	253	Krautscheid	8,59	31.12.2015	231,0	118,0	113,0	27,0	54673	6,332175	50,064696	J12	Eifel	03	gering besiedelt	07232253
60	64	07	2	32	5001	254	Lambertsberg	3,66	31.12.2015	370,0	188,0	182,0	101,0	54649	6,389819	50,091009	J12	Eifel	03	gering besiedelt	07232254
60	64	07	2	32	5001	255	Lascheid	3,47	31.12.2015	80,0	46,0	34,0	23,0	54597	6,411053	50,109947	J12	Eifel	03	gering besiedelt	07232255
60	64	07	2	32	5001	258	Lauperath	5,77	31.12.2015	107,0	55,0	52,0	19,0	54649	6,34097	50,087482	J12	Eifel	03	gering besiedelt	07232258
60	64	07	2	32	5001	259	Leidenborn	5,58	31.12.2015	212,0	111,0	101,0	38,0	54619	6,216172	50,137745	J12	Eifel	03	gering besiedelt	07232259
60	64	07	2	32	5001	260	Lichtenborn	11,44	31.12.2015	302,0	156,0	146,0	26,0	54619	6,291222	50,109081	J12	Eifel	03	gering besiedelt	07232260
60	64	07	2	32	5001	261	Lierfeld	1,71	31.12.2015	81,0	42,0	39,0	47,0	54597	6,364015	50,134891	J12	Eifel	03	gering besiedelt	07232261
60	64	07	2	32	5001	262	Lünebach	10,27	31.12.2015	558,0	273,0	285,0	54,0	54597	6,348062	50,138692	J12	Eifel	03	gering besiedelt	07232262
60	64	07	2	32	5001	263	Lützkampen	10,98	31.12.2015	362,0	187,0	175,0	33,0	54617	6,186251	50,146912	J12	Eifel	03	gering besiedelt	07232263
60	64	07	2	32	5001	264	Manderscheid	4,25	31.12.2015	54,0	28,0	26,0	13,0	54649	6,346656	50,100333	J12	Eifel	03	gering besiedelt	07232264
60	64	07	2	32	5001	267	Mauel	5,33	31.12.2015	65,0	38,0	27,0	12,0	54649	6,394305	50,073229	J12	Eifel	03	gering besiedelt	07232267
60	64	07	2	32	5001	270	Merlscheid	3,52	31.12.2015	37,0	18,0	19,0	11,0	54597	6,3502	50,127136	J12	Eifel	03	gering besiedelt	07232270
60	64	07	2	32	5001	277	Niederpierscheid	1,64	31.12.2015	38,0	20,0	18,0	23,0	54649	6,373063	50,078861	J12	Eifel	03	gering besiedelt	07232277
60	64	07	2	32	5001	285	Oberpierscheid	10,53	31.12.2015	351,0	172,0	179,0	33,0	54649	6,372554	50,065127	J12	Eifel	03	gering besiedelt	07232285
60	64	07	2	32	5001	287	Olmscheid	4,87	31.12.2015	158,0	84,0	74,0	32,0	54689	6,220311	50,064871	J12	Eifel	03	gering besiedelt	07232287
60	64	07	2	32	5001	291	Pintesfeld	1,9	31.12.2015	51,0	24,0	27,0	27,0	54649	6,364799	50,108173	J12	Eifel	03	gering besiedelt	07232291
60	64	07	2	32	5001	293	Plütscheid	12,68	31.12.2015	301,0	151,0	150,0	24,0	54597	6,427482	50,087925	J12	Eifel	03	gering besiedelt	07232293
60	64	07	2	32	5001	294	Preischeid	6,2	31.12.2015	171,0	91,0	80,0	28,0	54687	6,152339	50,036957	J12	Eifel	03	gering besiedelt	07232294
60	64	07	2	32	5001	297	Reiff	5,8	31.12.2015	50,0	25,0	25,0	9,0	54619	6,212701	50,097995	J12	Eifel	03	gering besiedelt	07232297
60	64	07	2	32	5001	298	Reipeldingen	4,76	31.12.2015	72,0	35,0	37,0	15,0	54689	6,17999	50,081702	J12	Eifel	03	gering besiedelt	07232298
60	64	07	2	32	5001	301	Roscheid	5,13	31.12.2015	65,0	28,0	37,0	13,0	54619	6,188003	50,122364	J12	Eifel	03	gering besiedelt	07232301
60	64	07	2	32	5001	309	Sengerich	1,1	31.12.2015	21,0	10,0	11,0	19,0	54619	6,222021	50,122408	J12	Eifel	03	gering besiedelt	07232309
60	64	07	2	32	5001	310	Sevenig (Our)	4,82	31.12.2015	58,0	27,0	31,0	12,0	54617	6,165359	50,127906	J12	Eifel	03	gering besiedelt	07232310
60	64	07	2	32	5001	315	Strickscheid	1,41	31.12.2015	28,0	14,0	14,0	20,0	54597	6,316895	50,141827	J12	Eifel	03	gering besiedelt	07232315
60	64	07	2	32	5001	322	Waxweiler	5,96	31.12.2015	1055,0	512,0	543,0	177,0	54649	6,362252	50,093104	J12	Eifel	03	gering besiedelt	07232322
60	64	07	2	32	5001	333	Üttfeld	14,94	31.12.2015	413,0	210,0	203,0	28,0	54619	6,253655	50,13624	J12	Eifel	03	gering besiedelt	07232333
60	64	07	2	32	5005	001	Affler	1,99	31.12.2015	27,0	16,0	11,0	14,0	54689	6,153528	50,013966	J12	Eifel	03	gering besiedelt	07232001
60	64	07	2	32	5005	002	Alsdorf	6,37	31.12.2015	468,0	213,0	255,0	73,0	54668	6,465431	49,887732	J12	Eifel	03	gering besiedelt	07232002
60	64	07	2	32	5005	003	Altscheid	5,89	31.12.2015	85,0	42,0	43,0	14,0	54636	6,393899	50,018904	J12	Eifel	03	gering besiedelt	07232003
60	64	07	2	32	5005	004	Ammeldingen an der Our	2,62	31.12.2015	24,0	13,0	11,0	9,0	54675	6,255549	49,889676	J12	Eifel	03	gering besiedelt	07232004
60	64	07	2	32	5005	005	Ammeldingen bei Neuerburg	4,49	31.12.2015	269,0	152,0	117,0	60,0	54673	6,275565	50,049123	J12	Eifel	03	gering besiedelt	07232005
60	64	07	2	32	5005	008	Bauler	6,04	31.12.2015	77,0	41,0	36,0	13,0	54673	6,20706	49,964867	J12	Eifel	03	gering besiedelt	07232008
60	64	07	2	32	5005	011	Berkoth	7,18	31.12.2015	90,0	49,0	41,0	13,0	54673	6,340079	50,043915	J12	Eifel	03	gering besiedelt	07232011
60	64	07	2	32	5005	012	Berscheid	7,49	31.12.2015	60,0	32,0	28,0	8,0	54673	6,231406	49,982924	J12	Eifel	03	gering besiedelt	07232012
60	64	07	2	32	5005	016	Biesdorf	5,45	31.12.2015	230,0	132,0	98,0	42,0	54675	6,30336	49,886504	J12	Eifel	03	gering besiedelt	07232016
60	64	07	2	32	5005	019	Bollendorf	13,15	31.12.2015	1668,0	885,0	783,0	127,0	54669	6,358388	49,852389	J12	Eifel	03	gering besiedelt	07232019
60	64	07	2	32	5005	022	Burg	2,73	31.12.2015	26,0	12,0	14,0	10,0	54646	6,352224	49,95919	J12	Eifel	03	gering besiedelt	07232022
60	64	07	2	32	5005	025	Dauwelshausen	2,05	31.12.2015	83,0	43,0	40,0	40,0	54673	6,18567	50,002605	J12	Eifel	03	gering besiedelt	07232025
60	64	07	2	32	5005	028	Echternacherbrück	4,74	31.12.2015	850,0	423,0	427,0	179,0	54668	6,429906	49,813416	J12	Eifel	03	gering besiedelt	07232028
60	64	07	2	32	5005	031	Emmelbaum	2,69	31.12.2015	70,0	35,0	35,0	26,0	54673	6,262377	50,05697	J12	Eifel	03	gering besiedelt	07232031
60	64	07	2	32	5005	033	Ernzen	9,99	31.12.2015	399,0	207,0	192,0	40,0	54668	6,426237	49,841434	J12	Eifel	03	gering besiedelt	07232033
60	64	07	2	32	5005	037	Ferschweiler	7,41	31.12.2015	982,0	498,0	484,0	133,0	54668	6,404686	49,863213	J12	Eifel	03	gering besiedelt	07232037
60	64	07	2	32	5005	038	Fischbach-Oberraden	6,67	31.12.2015	69,0	34,0	35,0	10,0	54675	6,335922	50,00085	J12	Eifel	03	gering besiedelt	07232038
60	64	07	2	32	5005	040	Geichlingen	5,32	31.12.2015	414,0	208,0	206,0	78,0	54675	6,268233	49,952116	J12	Eifel	03	gering besiedelt	07232040
60	64	07	2	32	5005	041	Gemünd	2,83	31.12.2015	36,0	16,0	20,0	13,0	54673	6,160907	49,988714	J12	Eifel	03	gering besiedelt	07232041
60	64	07	2	32	5005	042	Gentingen	4,18	31.12.2015	69,0	34,0	35,0	17,0	54675	6,236909	49,902228	J12	Eifel	03	gering besiedelt	07232042
60	64	07	2	32	5005	047	Heilbach	6,47	31.12.2015	137,0	77,0	60,0	21,0	54673	6,29337	50,057738	J12	Eifel	03	gering besiedelt	07232047
